as_of_date,first_signal,second_signal,observations,spearman_correlation
2017-05-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.09954381752701079
2017-06-30,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.2457142857142857
2017-07-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.2068187274909964
2017-08-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.09032412965186075
2017-09-29,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.04816326530612245
2017-10-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.09397358943577432
2017-11-30,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.19193277310924367
2017-12-29,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.08292917166866745
2018-01-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.06410564225690277
2018-02-28,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.06093637454981993
2018-03-29,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.2771188475390156
2018-04-30,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.33915966386554625
2018-05-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.4602641056422569
2018-06-29,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.2838415366146458
2018-07-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.47361344537815125
2018-08-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.3151500600240096
2018-09-28,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.3733493397358943
2018-10-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.3500120048019208
2018-11-30,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.3158223289315726
2018-12-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.2818247298919568
2019-01-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.45421368547418967
2019-02-28,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.4175270108043217
2019-03-29,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.4219447779111644
2019-04-30,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.16264105642256904
2019-05-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.06890756302521008
2019-06-28,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.05104441776710684
2019-07-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.24955582232893156
2019-08-30,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.027226890756302524
2019-09-30,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.16004801920768308
2019-10-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,0.0914765906362545
2019-11-29,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,-0.18396158463385354
2019-12-31,downside_volatility_60d_sector_neutral,average_dollar_volume_20d_sector_neutral,50,-0.2163265306122449
2014-01-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,0,
2014-02-28,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,0,
2014-03-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5242256902761104
2014-04-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.916734693877551
2014-05-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.9397839135654261
2014-06-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.927875150060024
2014-07-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7818967587034814
2014-08-29,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7251380552220887
2014-09-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6296758703481392
2014-10-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6187274909963985
2014-11-28,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6137334933973589
2014-12-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7043937575030011
2015-01-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5165426170468187
2015-02-27,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.4041776710684274
2015-03-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.4625690276110444
2015-04-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5343097238895558
2015-05-29,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.48830732292917167
2015-06-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.38093637454981993
2015-07-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.1545738295318127
2015-08-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5039615846338535
2015-09-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5827130852340937
2015-10-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6441776710684274
2015-11-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.3070828331332533
2015-12-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.0739015606242497
2016-01-29,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.3544297719087635
2016-02-29,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.741080432172869
2016-03-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7743097238895558
2016-04-29,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7669147659063624
2016-05-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6503241296518607
2016-06-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.735798319327731
2016-07-29,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6969027611044416
2016-08-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7444417767106842
2016-09-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5721488595438174
2016-10-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5089555822328932
2016-11-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6041296518607443
2016-12-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7084273709483793
2017-01-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.720048019207683
2017-02-28,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6687635054021608
2017-03-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7131332533013205
2017-04-28,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.664921968787515
2017-05-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6140216086434573
2017-06-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6600240096038416
2017-07-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5822328931572629
2017-08-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6622328931572629
2017-09-29,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.467563025210084
2017-10-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.3047779111644658
2017-11-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.44499399759903957
2017-12-29,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.44758703481392553
2018-01-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.44883553421368544
2018-02-28,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5098199279711885
2018-03-29,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6027851140456181
2018-04-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.607875150060024
2018-05-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6933493397358943
2018-06-29,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5571668667466987
2018-07-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.47707082833133246
2018-08-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5412244897959183
2018-09-28,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5078031212484994
2018-10-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.704297719087635
2018-11-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7479951980792316
2018-12-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7381992797118847
2019-01-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7575990396158462
2019-02-28,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7197599039615846
2019-03-29,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6414885954381752
2019-04-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6606002400960385
2019-05-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.7152460984393757
2019-06-28,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6983433373349339
2019-07-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.6559903961584634
2019-08-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.5576470588235294
2019-09-30,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.4855222088835534
2019-10-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.588859543817527
2019-11-29,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.30919567827130856
2019-12-31,downside_volatility_60d_sector_neutral,beta_60d_market_sector_neutral,50,0.345594237695078
2014-01-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,0,
2014-02-28,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,0,
2014-03-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,0,
2014-04-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,0,
2014-05-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,0,
2014-06-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,0,
2014-07-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,0,
2014-08-29,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,0,
2014-09-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,0,
2014-10-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.23764705882352938
2014-11-28,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.3302280912364946
2014-12-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.42213685474189677
2015-01-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.44326530612244897
2015-02-27,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.5143337334933973
2015-03-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.5184633853541416
2015-04-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,0.0724609843937575
2015-05-29,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,0.11846338535414166
2015-06-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.1495798319327731
2015-07-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.06468187274909963
2015-08-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,0.05430972388955582
2015-09-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.11356542617046818
2015-10-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.15226890756302522
2015-11-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.29517406962785114
2015-12-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.4164705882352941
2016-01-29,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.6105642256902761
2016-02-29,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.5971188475390156
2016-03-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.5277791116446579
2016-04-29,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.45488595438175267
2016-05-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.5354621848739496
2016-06-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.5825210084033614
2016-07-29,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.2240096038415366
2016-08-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,0.044897959183673466
2016-09-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.18175270108043215
2016-10-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.15812725090036014
2016-11-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.157358943577431
2016-12-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.10991596638655461
2017-01-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,0.05421368547418968
2017-02-28,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,0.014549819927971188
2017-03-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,0.10261704681872749
2017-04-28,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,0.12144057623049219
2017-05-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.11106842737094838
2017-06-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.06064825930372149
2017-07-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.10876350540216086
2017-08-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.13219687875150057
2017-09-29,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.23476590636254502
2017-10-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.41042016806722686
2017-11-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,0.035966386554621844
2017-12-29,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.11481392557022808
2018-01-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,0.06429771908763504
2018-02-28,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.0809123649459784
2018-03-29,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.11010804321728691
2018-04-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.1578391356542617
2018-05-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.0739015606242497
2018-06-29,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.17983193277310922
2018-07-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.3485714285714286
2018-08-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.32196878751500596
2018-09-28,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.3300360144057623
2018-10-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.36653061224489797
2018-11-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.4552701080432172
2018-12-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.5419927971188475
2019-01-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.4689075630252101
2019-02-28,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.5360384153661464
2019-03-29,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.5642737094837935
2019-04-30,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.638031212484994
2019-05-31,downside_volatility_60d_sector_neutral,distance_sma_200d_sector_neutral,50,-0.6749099639855942
